AreaKey,true_regime,initial_regime,refined_regime,true_Intercept,gwr_Intercept,mgwr_Intercept,grgwr_Intercept,oracle_Intercept,true_X1,gwr_X1,mgwr_X1,grgwr_X1,oracle_X1,true_X2,gwr_X2,mgwr_X2,grgwr_X2,oracle_X2,true_X3,gwr_X3,mgwr_X3,grgwr_X3,oracle_X3
13283,4,3,3,0.07135147133509241,0.12999455342030988,0.09356312121221189,0.20242181263706843,0.17066943794105413,-0.2903783022345857,-0.0983826226773071,-0.11474398596581736,-0.2969912175050542,-0.31558262320715674,-0.3983473513421203,-0.298694061920873,-0.14176499144720603,-0.5590188454328526,-0.5668636333537521,0.6273869750674688,0.2265324764993748,0.1848643481816831,0.608026440838061,0.5785669438009469
13285,2,1,1,0.017478760552283888,0.004763008007649904,0.061443333557694026,-0.13179001941787655,-0.13386245905707678,-0.6741200264854106,-0.07793333810078908,-0.18250827929869168,-0.6270358851800315,-0.644420659632487,0.6416070354880916,0.1197800161300454,0.08162654131698693,0.48874983989389315,0.45646408466103083,0.32432204761959205,0.39994649460467313,0.5801992232076765,0.2972559086139507,0.3376671477428182
13287,1,2,2,0.1639296483757845,0.29877387082847423,0.09652189796375844,0.1277116746672341,0.13498510218039106,0.9384156509526682,0.4937265175379384,0.30444291724441,0.822879177786229,0.8297641100933141,-0.48910987756904856,-0.41849667541580565,-0.31954224678104365,-0.4840902508914183,-0.48912094220129054,0.25948166188062566,0.3978671536773219,0.5534018994119723,0.19479152298089175,0.1875737800499556
13289,4,2,3,0.04933686996158795,0.08031153328726211,0.10294785800641879,0.23571745629923713,0.19780944023319713,-0.31712760913719995,0.3703713056885893,0.6322580343327281,-0.29138120876702983,-0.31029297669092915,-0.42734269608789477,-0.02821346641138909,-0.07664148473537719,-0.5328819001071091,-0.5458452783248395,0.6807151367943042,0.27337484607301343,0.4251165621309613,0.6136091297191388,0.5901914815686259
13291,2,1,1,-0.08819261337828178,0.021289312860428868,0.034240104928856194,-0.10443445791678244,-0.034619749183087224,-0.8175658565509799,-0.7225314413802906,-0.921055608865427,-0.7570954382103049,-0.8294695230312382,0.613114282458748,0.5365908671962221,0.642866625517519,0.5381551926525794,0.5734832113382433,0.3590117897102311,0.08788768098546952,0.2946262965706763,0.31632040419169416,0.27463078985992945
13293,2,2,1,0.023701195991732173,-0.05062928097965125,0.08077127860247447,-0.1456574174690439,-0.14147704781892756,-0.6668625806713733,0.37078210598824585,0.5217584807161824,-0.5432151037325609,-0.6212717673999882,0.6678230447746838,-0.039175811748471095,-0.01269515138085469,0.48245965995667317,0.4611675823984031,0.2966814348549041,0.5026864405900459,0.5783545348335231,0.27253755592800094,0.3160773511562689
13295,2,1,1,0.0008549325460105696,-0.07290750662159684,0.032321492740404606,-0.11623380999562825,-0.08571774646503372,-0.6941494166212516,-0.8166526104604788,-1.0076454362818037,-0.7346867942279188,-0.8497835973193203,0.5776898841209741,0.48162583983268514,0.6003771535661696,0.5137462859269095,0.5023348713122319,0.3880241368273622,0.2601726304233788,0.31583949888303986,0.3118133584370012,0.31418813745995144
13297,2,4,1,-0.054103643158194964,0.12840211689656167,0.053497050265066085,-0.10872398419359902,-0.04992414522627869,-0.7726424174060613,-0.3832428385332944,-0.5562194182936697,-0.6335046645241046,-0.7081842345248561,0.6686745529386103,0.4504039755067372,0.685271937549601,0.5217171018483392,0.5208810253141914,0.30924296810049806,-0.1643412496937181,-0.39171582720714515,0.2846273806100219,0.2539277372676011
13299,4,3,3,0.1423580968251881,-0.00035240836315476864,0.08623465198097222,0.12556960598862887,0.12317397270974495,-0.19990182674773288,-0.15330855462320178,-0.35077716902533634,-0.4052847868133072,-0.3966407850553355,-0.4378992416879933,-0.5347561255656066,-0.6282020716031903,-0.5896549772213243,-0.5840051523213484,0.5695950653672776,0.6623241936533593,0.644794589835918,0.7873951616470938,0.7607869639804907
13301,3,4,4,0.06988865193443336,0.08865622697620962,0.08101556531106399,0.26321795931122216,0.23632986805770212,0.1182786306953933,-0.113171418009764,-0.08491179606437499,-0.043776939919590335,0.15035029267278793,0.013835862811157711,0.2602733072387995,0.2882179097142554,0.143337465968254,0.1055069416072804,-0.7199728945743176,-0.3775115384675087,-0.5027570417376095,-0.6413884847905729,-0.6046311255647046
13303,3,1,1,0.10952103793515472,0.07028938355579761,0.09628230292357441,-0.21353837549153915,0.2250634389654102,0.17169833838185308,-0.04558576229679388,0.11421819209942577,-0.4002389252211179,0.221071221665476,0.016887159499651333,0.09580898677124158,0.1608742841892549,0.48938283692180984,0.11746928424000758,-0.7332171342791417,-0.11611418396616405,-0.23403932281308903,0.09808557487909692,-0.5924993896474227
13305,4,3,3,0.09871278118300594,0.026006570741204483,0.08551782690257433,0.1049871303979381,0.1054574942750806,-0.2582292074270232,-0.2594392838766225,-0.4400616073051084,-0.38239381556805074,-0.38294494527971445,-0.4003231579911052,-0.5535814073039292,-0.5781098575757032,-0.5864436903277271,-0.5811893481174951,0.5686387336115402,0.6425802525002436,0.7776291954735948,0.7500727884429952,0.7245644923117888
13307,1,2,2,0.11826086003750871,0.20459759072675976,0.1008160971975584,0.2018400897551487,0.21699083210685516,0.8790439901228023,0.7698567725110282,0.9172970121355353,0.8577568140281309,0.8647593291404823,-0.5120388616535813,-0.357884121727424,-0.42786674562864124,-0.5712622788184024,-0.572957434905407,0.30858424686723573,0.4321650474792768,0.3443488788342566,0.39569906166601315,0.38047691222634117
13309,4,3,3,0.09767903465728103,0.24679381457582625,0.09385056132372509,0.22973841463247044,0.2004124802746569,-0.25487701975108723,-0.047683127204599655,-0.23546313896440635,-0.288091756802473,-0.3004832217432704,-0.4113184016778144,-0.438851031451112,-0.30027425573434835,-0.5567123670838644,-0.5684164287892446,0.6264527156455566,0.4786772310279693,0.47983040170788493,0.6132337815905707,0.5936294906617259
13311,2,1,1,-0.09381040390790216,0.054370056026958546,0.03723595300196116,-0.10081664184985274,-0.02614497273577924,-0.8259664931424406,-0.65902552818293,-0.7317382885802379,-0.749041180825544,-0.8137274771554895,0.6285473767154253,0.537463948840091,0.6071476034522053,0.5434127966459485,0.5774535829363832,0.3436875819067372,0.028499737066432523,0.14812886970007888,0.3152897724714571,0.26740980846241835
13313,2,1,1,-0.025186089516311617,-0.055994734456082926,0.03133476681976605,-0.11410366190537678,-0.07006583424162638,-0.7297226263071976,-0.8116119502570956,-1.0350420758652192,-0.7419743938011063,-0.8521066815934597,0.581855828891704,0.4997440264315172,0.62928346889563,0.5182515760353409,0.5286469768592131,0.3883881424066581,0.22348585053987213,0.312524821441054,0.31289808826457105,0.3034850246426627
13315,4,2,3,0.11912414718269568,0.3220248069875955,0.09710590604074393,0.22561474321238145,0.20540979522286973,-0.22462357619435053,0.3079475560193933,0.11722906907406211,-0.30726525040978736,-0.31368070387940944,-0.43958488950358054,-0.36163291660507346,-0.22117084771681977,-0.5491921879580994,-0.558902765692396,0.6493804360639509,0.49461515540929113,0.6195454445936028,0.6541850853120788,0.6429081714286542
13317,3,4,4,0.03370988716317607,0.12326869054934124,0.0633954108251517,0.2221622438278704,0.2412300207822747,0.0697681747332821,-0.2332035602028317,-0.15091788468893302,0.019144910938626775,0.16144855321917584,-0.0031236679779527723,0.3393137821354827,0.30589058121560364,0.07689171000912157,0.07179012296043037,-0.6978267037444154,-0.37126151953128583,-0.5093952599769954,-0.5917380334118121,-0.6032286638761365
13319,3,1,1,0.11754719718548721,0.04226703842457453,0.10024352276115844,-0.19937996909126432,0.23690657692321865,0.18349365929859776,0.19022977050261447,0.3358086450957548,-0.4249978189432158,0.26315914823880254,0.0039978401430966065,0.03040829175293497,0.14036210577484984,0.4869924256855945,0.11086755139672125,-0.7182858668535683,0.10119132066548907,0.16033186164802324,0.12871208816745522,-0.5565944812972723
13321,1,2,2,0.17474519914983386,0.24615154042834383,0.0953623427795055,0.12431749963269195,0.12800706812660906,0.9525074352071667,0.6246835503901246,0.5567585762621218,0.8284417261619186,0.8316018734179096,-0.5059619765646719,-0.4841135185071542,-0.4189834682870634,-0.5261821912225737,-0.5283404295160796,0.259633612720849,0.2930352235892652,0.44362220586019935,0.20817258557751334,0.204679860489826
