delta,noise_sigma,seed,gwr_bandwidth,mgwr_bw_intercept,mgwr_bw_x1,mgwr_bw_x2,mgwr_bw_x3,mgwr_error,initial_ari,refined_ari,initial_boundary_f1,refined_boundary_f1,initial_boundary_edges,refined_boundary_edges,refinement_iterations,refinement_stop,gwr_fit_rmse,mgwr_fit_rmse,grgwr_fit_rmse,oracle_fit_rmse,gwr_coef_rmse,mgwr_coef_rmse,grgwr_coef_rmse,oracle_coef_rmse,gwr_jump_ratio,mgwr_jump_ratio,grgwr_jump_ratio,oracle_jump_ratio,gr_minus_gwr_fit_rmse,gr_minus_mgwr_fit_rmse,gr_minus_gwr_coef_rmse,gr_minus_mgwr_coef_rmse,gr_fit_better_than_gwr,gr_fit_better_than_mgwr,gr_coef_better_than_gwr,gr_coef_better_than_mgwr,runtime_gwr_seconds,runtime_gr_after_pilot_seconds,runtime_gr_total_seconds,runtime_mgwr_seconds,runtime_oracle_seconds,scenario,source_file
0.0,0.75,20300048,624,624.0,624.0,624.0,624.0,,,,,,126,117,4,no_label_changes,0.7778182349762724,0.7778115977161394,0.7665385001837791,0.7691341884446049,0.0221667113672544,0.0218025682527102,0.0540670169170461,0.0440348396669486,,,,,-0.0112797347924933,-0.0112730975323602,0.0319003055497916,0.0322644486643358,1,1,0,0,1.4305293809999853,0.508883027999957,1.9394124089999425,11.736522575000038,0.0545256170000243,null_forced_k3,mc_null_forced_k3_chunk04.csv
0.0,0.75,20300049,620,624.0,624.0,604.0,383.0,,,,,,145,132,4,no_label_changes,0.7666744857570033,0.7629933244722322,0.7504077811869225,0.754156133590772,0.0423211811330992,0.0498022237036727,0.0807854322935233,0.0567262717463427,,,,,-0.0162667045700807,-0.0125855432853096,0.038464251160424,0.0309832085898505,1,1,0,0,1.450517660999992,0.5293356779999954,1.9798533389999875,16.497836881000012,0.054567899999995,null_forced_k3,mc_null_forced_k3_chunk04.csv
0.0,0.75,20300050,623,624.0,269.0,624.0,426.0,,,,,,136,125,3,no_label_changes,0.781110787383556,0.7731711238192769,0.7620233423259319,0.7675581327115764,0.047764910046318,0.0601796247354614,0.0956379214857894,0.0748386905456533,,,,,-0.019087445057624,-0.0111477814933449,0.0478730114394713,0.035458296750328,1,1,0,0,2.279351556000009,0.3545687710000038,2.6339203270000127,13.747575009999991,0.0414427899999907,null_forced_k3,mc_null_forced_k3_chunk05.csv
0.0,0.75,20300051,624,187.0,446.0,417.0,624.0,,,,,,120,113,2,no_label_changes,0.7627221965008305,0.7498828647325748,0.7476811229211631,0.7511127351885794,0.0382601535156095,0.0442371413998947,0.0649001133205395,0.0600773721658615,,,,,-0.0150410735796674,-0.0022017418114117,0.0266399598049299,0.0206629719206448,1,1,0,0,1.1574651590000258,0.2479512959999965,1.4054164550000223,14.121956290000014,0.0440832120000038,null_forced_k3,mc_null_forced_k3_chunk05.csv
0.0,0.75,20300052,624,620.0,624.0,146.0,367.0,,,,,,162,144,5,no_label_changes,0.7938779792173405,0.778160921150568,0.7775007578157539,0.7811870066363642,0.0321524794221208,0.0576207113691789,0.0849687085819474,0.0514979601332504,,,,,-0.0163772214015865,-0.0006601633348141,0.0528162291598265,0.0273479972127684,1,1,0,0,1.134755044000002,0.532471739999977,1.667226783999979,17.441743634000005,0.0421316999999987,null_forced_k3,mc_null_forced_k3_chunk05.csv
0.0,0.75,20300053,624,623.0,624.0,624.0,624.0,,,,,,133,124,3,no_label_changes,0.7847465444367592,0.7847970309358022,0.7667520055263589,0.7757165324594075,0.0224280548208691,0.0221524782530582,0.0788662603313301,0.0488112934363067,,,,,-0.0179945389104002,-0.0180450254094433,0.056438205510461,0.0567137820782719,1,1,0,0,1.0744171949999952,0.3642884699999911,1.4387056649999863,9.309415636000011,0.0411134630000162,null_forced_k3,mc_null_forced_k3_chunk05.csv
0.0,0.75,20300054,613,624.0,624.0,604.0,295.0,,,,,,127,116,2,no_label_changes,0.8103392511260211,0.804564412719922,0.7974379827732269,0.7972507901930485,0.042900004950112,0.0639153089412308,0.0825264771763249,0.0804757361611017,,,,,-0.0129012683527942,-0.0071264299466951,0.0396264722262128,0.018611168235094,1,1,0,0,0.9984366390000048,0.230337899999995,1.2287745389999998,17.41510163999999,0.0413389680000193,null_forced_k3,mc_null_forced_k3_chunk05.csv
0.0,0.75,20300055,624,624.0,624.0,377.0,624.0,,,,,,173,172,4,no_label_changes,0.7890988076435612,0.7853476747675141,0.7741508587097514,0.7802554637749961,0.0307975110161556,0.043832704316312,0.0851205368240627,0.0445868307804068,,,,,-0.0149479489338097,-0.0111968160577626,0.054323025807907,0.0412878325077507,1,1,0,0,1.0327796819999833,0.4589718919999939,1.4917515739999772,13.311540455999989,0.0412086640000097,null_forced_k3,mc_null_forced_k3_chunk05.csv
0.0,0.75,20300056,608,565.0,394.0,577.0,624.0,,,,,,165,153,4,no_label_changes,0.7676357877186447,0.7649856526112946,0.7540676382815861,0.7550721377475758,0.0273855241603009,0.0357537364629704,0.0702562379882239,0.0729951383375462,,,,,-0.0135681494370586,-0.0109180143297085,0.042870713827923,0.0345025015252535,1,1,0,0,1.0665047290000018,0.4316291359999979,1.4981338649999998,9.399560804999991,0.0415396710000095,null_forced_k3,mc_null_forced_k3_chunk05.csv
0.0,0.75,20300057,624,623.0,254.0,620.0,624.0,,,,,,121,112,5,no_label_changes,0.8006464777302982,0.7945614368643573,0.7871371265075432,0.7883500026092227,0.0302265145897214,0.0401630123876579,0.0611380768965618,0.0479317992928776,,,,,-0.0135093512227549,-0.0074243103568141,0.0309115623068404,0.0209750645089039,1,1,0,0,1.0713270040000111,0.4349026350000144,1.5062296390000256,13.403613578999996,0.0412172839999982,null_forced_k3,mc_null_forced_k3_chunk05.csv
0.0,0.75,20300058,624,624.0,624.0,275.0,624.0,,,,,,128,129,6,no_label_changes,0.762290763904698,0.7563799083854612,0.7430954944486784,0.7542589768566439,0.0274982423490944,0.0460404526322556,0.0876726255380739,0.0412055966105018,,,,,-0.0191952694560195,-0.0132844139367828,0.0601743831889795,0.0416321729058183,1,1,0,0,1.0923563549999926,0.5362334370000212,1.628589792000014,13.696373531999996,0.0418697650000012,null_forced_k3,mc_null_forced_k3_chunk05.csv
0.0,0.75,20300059,624,621.0,624.0,624.0,624.0,,,,,,170,161,3,no_label_changes,0.7876859538608726,0.7877130184079377,0.7696100301326714,0.7755865031390139,0.0301778027676343,0.0296305465711763,0.0796140710643572,0.0517283019191883,,,,,-0.0180759237282012,-0.0181029882752663,0.0494362682967229,0.0499835244931809,1,1,0,0,1.092059373999973,0.3655687890000081,1.4576281629999812,9.219853408000006,0.0411412110000242,null_forced_k3,mc_null_forced_k3_chunk05.csv
0.0,0.75,20300060,624,623.0,624.0,163.0,624.0,,,,,,149,149,2,no_label_changes,0.7675566275466253,0.7553823779483779,0.7535622159597278,0.7548544201800417,0.0196332766990643,0.0570851718902232,0.0664643568826356,0.0423577198647803,,,,,-0.0139944115868975,-0.00182016198865,0.0468310801835712,0.0093791849924123,1,1,0,0,2.921570713999998,0.4894933580000042,3.411064072000002,18.617179902999997,0.0742994369999934,null_forced_k3,mc_null_forced_k3_chunk06.csv
0.0,0.75,20300061,624,624.0,624.0,549.0,528.0,,,,,,171,162,5,no_label_changes,0.7979072789286671,0.7950844150917467,0.7737438368403454,0.7861843053377336,0.0484006743264442,0.0512669921171663,0.1218499923281896,0.0690428544576435,,,,,-0.0241634420883216,-0.0213405782514012,0.0734493180017454,0.0705830002110233,1,1,0,0,1.5179236670000191,0.8498074839999958,2.367731151000015,18.74417932900002,0.0710323920000064,null_forced_k3,mc_null_forced_k3_chunk06.csv
0.0,0.75,20300062,624,624.0,620.0,624.0,624.0,,,,,,124,110,6,no_label_changes,0.8033039010997505,0.8033899997937761,0.783998667261308,0.7930366784859482,0.0231411771490411,0.0228626769093237,0.0806790900552977,0.0672426350541065,,,,,-0.0193052338384425,-0.0193913325324681,0.0575379129062566,0.057816413145974,1,1,0,0,1.6014274840000269,0.8411347519999879,2.4425622360000148,12.853712941999987,0.0704906390000132,null_forced_k3,mc_null_forced_k3_chunk06.csv
0.0,0.75,20300063,624,624.0,614.0,621.0,624.0,,,,,,161,158,3,global_objective_guard_rejected_sweep,0.7280184286963415,0.7279003840188484,0.7208626654709636,0.7191296524101357,0.0332521985450221,0.033888983170428,0.0603725003560608,0.0657268279135678,,,,,-0.0071557632253779,-0.0070377185478848,0.0271203018110387,0.0264835171856328,1,1,0,0,1.5055180359999838,0.6347180520000109,2.1402360879999947,12.904230655999982,0.0700847550000105,null_forced_k3,mc_null_forced_k3_chunk06.csv
0.0,0.75,20300064,624,624.0,624.0,624.0,624.0,,,,,,160,143,2,no_label_changes,0.7993219731554466,0.7993655425143701,0.7852320684478539,0.791487769903729,0.0323321196701744,0.0322711510991445,0.0754975896280941,0.049813819768662,,,,,-0.0140899047075927,-0.0141334740665162,0.0431654699579197,0.0432264385289496,1,1,0,0,1.5180557939999917,0.4003784340000038,1.9184342279999955,12.839005200000004,0.0706890769999972,null_forced_k3,mc_null_forced_k3_chunk06.csv
0.0,0.75,20300065,624,274.0,613.0,303.0,624.0,,,,,,144,138,4,no_label_changes,0.7917906709462416,0.7828902404620904,0.7791829829354161,0.7800235815479634,0.0180927619527712,0.0302206968284507,0.0791730726306518,0.0666002454456735,,,,,-0.0126076880108254,-0.0037072575266743,0.0610803106778806,0.048952375802201,1,1,0,0,1.5239654419999908,0.7103671239999869,2.2343325659999778,24.192404259,0.0706575530000179,null_forced_k3,mc_null_forced_k3_chunk06.csv
0.0,0.75,20300066,622,622.0,624.0,149.0,623.0,,,,,,125,122,3,no_label_changes,0.7705926069006853,0.7565666229668725,0.7494216342910367,0.7550670016256513,0.0190906554366287,0.0625386383708621,0.0916558580718894,0.0707672373729698,,,,,-0.0211709726096486,-0.0071449886758357,0.0725652026352607,0.0291172197010273,1,1,0,0,1.5867737819999943,0.4986970060000146,2.085470788000009,18.28506350200001,0.0700400169999966,null_forced_k3,mc_null_forced_k3_chunk06.csv
0.0,0.75,20300067,624,604.0,624.0,624.0,624.0,,,,,,171,169,2,no_label_changes,0.7883192395333172,0.7880576526460068,0.7709106243203575,0.7760334747966748,0.0168491284853446,0.0164177193783005,0.0852582813156983,0.0520275349463498,,,,,-0.0174086152129596,-0.0171470283256492,0.0684091528303537,0.0688405619373978,1,1,0,0,1.4727810100000056,0.4423029719999931,1.9150839819999987,12.726975505999974,0.0702268410000215,null_forced_k3,mc_null_forced_k3_chunk06.csv
0.0,0.75,20300068,620,382.0,604.0,624.0,365.0,,,,,,132,123,4,no_label_changes,0.7840712293998162,0.7784036042746659,0.7651477991242729,0.7702825136302683,0.0289311573423344,0.0395600744590256,0.0928752690069137,0.0604853933894115,,,,,-0.0189234302755433,-0.013255805150393,0.0639441116645792,0.053315194547888,1,1,0,0,1.4533872960000167,0.6481702780000091,2.101557574000026,18.69200165899997,0.0702074370000218,null_forced_k3,mc_null_forced_k3_chunk06.csv
0.0,0.75,20300069,616,543.0,295.0,624.0,624.0,,,,,,142,126,3,no_label_changes,0.8035569262134824,0.7959323213144388,0.7906849726797837,0.789594103507103,0.0372835631174558,0.0583567532078824,0.0702116494548765,0.0727434134216067,,,,,-0.0128719535336987,-0.0052473486346551,0.0329280863374206,0.011854896246994,1,1,0,0,1.367834565999999,0.52156340800002,1.889397974000019,13.040702870000018,0.0702125189999947,null_forced_k3,mc_null_forced_k3_chunk06.csv
0.0,0.75,20300070,570,624.0,620.0,422.0,513.0,,,,,,124,120,3,no_label_changes,0.7923789464291833,0.7911136150266956,0.7808971134092522,0.78380901732919,0.0493542086626482,0.0546697662432168,0.1095224271664367,0.0974766561957598,,,,,-0.0114818330199311,-0.0102165016174434,0.0601682185037884,0.0548526609232199,1,1,0,0,1.7551135819999786,0.2834627590000025,2.038576340999981,11.130312348000018,0.0389642359999982,null_forced_k3,mc_null_forced_k3_chunk07.csv
0.0,0.75,20300071,624,624.0,451.0,624.0,623.0,,,,,,148,147,3,no_label_changes,0.7586237963781033,0.7554762079148137,0.7421139955582714,0.7479756016888526,0.0456067338614702,0.0563829806358358,0.0877141080859253,0.078091527603961,,,,,-0.0165098008198318,-0.0133622123565423,0.042107374224455,0.0313311274500894,1,1,0,0,0.8728344520000064,0.3539644380000197,1.2267988900000262,11.050469058999994,0.0393577650000054,null_forced_k3,mc_null_forced_k3_chunk07.csv
0.0,0.75,20300072,624,624.0,624.0,624.0,596.0,,,,,,127,123,1,global_objective_guard_rejected_sweep,0.7673641582913538,0.7667693631524646,0.7590365390526863,0.7599735921878982,0.0442756663720452,0.0454693241048766,0.0654112281896044,0.0686357449446354,,,,,-0.0083276192386675,-0.0077328240997782,0.0211355618175592,0.0199419040847278,1,1,0,0,0.8859183240000164,0.1741442710000171,1.0600625950000335,7.592055110999979,0.0350761820000116,null_forced_k3,mc_null_forced_k3_chunk07.csv
0.0,0.75,20300073,623,619.0,620.0,624.0,624.0,,,,,,115,109,5,no_label_changes,0.7949392415079066,0.7947466234360625,0.7829352659702643,0.7815811567714763,0.0364370352618481,0.0371539007708648,0.0707805991896616,0.0716532998242318,,,,,-0.0120039755376423,-0.0118113574657982,0.0343435639278135,0.0336266984187968,1,1,0,0,0.9618600839999942,0.3752262499999972,1.3370863339999914,7.747810381999983,0.0362728940000067,null_forced_k3,mc_null_forced_k3_chunk07.csv
0.0,0.75,20300074,624,624.0,443.0,617.0,624.0,,,,,,122,113,4,no_label_changes,0.7987077675662291,0.7958665825845621,0.786824434815583,0.789288636229513,0.0369666346265822,0.0442794157136037,0.0652351966155182,0.066706482757528,,,,,-0.0118833327506461,-0.0090421477689791,0.028268561988936,0.0209557809019144,1,1,0,0,0.8618681789999982,0.3175921170000038,1.179460296000002,7.733288515000027,0.0359083840000096,null_forced_k3,mc_null_forced_k3_chunk07.csv
0.0,0.75,20300075,623,221.0,624.0,623.0,624.0,,,,,,134,129,4,global_objective_guard_rejected_sweep,0.7727174691631983,0.7644400847523187,0.7508838804863228,0.7585653483756511,0.0313390521280035,0.0346149734858991,0.0948109988672573,0.0524722580900748,,,,,-0.0218335886768754,-0.0135562042659959,0.0634719467392538,0.0601960253813582,1,1,0,0,0.9325121509999974,0.3755708989999959,1.3080830499999934,7.783879641999988,0.0350829680000117,null_forced_k3,mc_null_forced_k3_chunk07.csv
0.0,0.75,20300076,624,624.0,624.0,624.0,624.0,,,,,,134,123,2,no_label_changes,0.791816305931455,0.7917270676984057,0.7838657525962689,0.7837648213071015,0.0171376936154623,0.0177175160714146,0.0374310466629852,0.0471258330339935,,,,,-0.0079505533351861,-0.0078613151021368,0.0202933530475229,0.0197135305915706,1,1,0,0,0.97080997300003,0.2344428829999856,1.2052528560000155,7.777575388000002,0.0380805159999795,null_forced_k3,mc_null_forced_k3_chunk07.csv
0.0,0.75,20300077,624,624.0,274.0,624.0,624.0,,,,,,137,129,3,no_label_changes,0.7672349191269082,0.7631063113423517,0.7548128427213548,0.7570635064208122,0.0222788782516544,0.03103987562188,0.0573192030735985,0.0465967589610624,,,,,-0.0124220764055533,-0.0082934686209968,0.035040324821944,0.0262793274517184,1,1,0,0,0.8630137490000038,0.2636544549999939,1.1266682039999978,7.861470951999991,0.0550630470000328,null_forced_k3,mc_null_forced_k3_chunk07.csv
0.0,0.75,20300078,604,623.0,441.0,624.0,398.0,,,,,,141,129,3,no_label_changes,0.757846097631943,0.7544691901446604,0.7411783952977892,0.7492898854848025,0.0545928239107835,0.0635546521012198,0.0965356756909312,0.0753264236915335,,,,,-0.0166677023341538,-0.0132907948468712,0.0419428517801476,0.0329810235897113,1,1,0,0,0.8259302000000162,0.2923890989999904,1.1183192990000066,11.088156017000015,0.0347646360000339,null_forced_k3,mc_null_forced_k3_chunk07.csv
0.0,0.75,20300079,623,624.0,179.0,555.0,141.0,,,,,,142,120,5,no_label_changes,0.7562653540710524,0.728833628027844,0.7404289352389468,0.7419831190280769,0.0347495066362829,0.0919298450973305,0.0912384992787507,0.0761093972695304,,,,,-0.0158364188321056,0.0115953072111028,0.0564889926424678,-0.0006913458185798,1,0,0,1,0.8541349370000262,0.4058811180000248,1.260016055000051,14.549337920000028,0.0401438109999503,null_forced_k3,mc_null_forced_k3_chunk07.csv
0.0,0.75,20300080,604,620.0,565.0,622.0,331.0,,,,,,171,164,3,no_label_changes,0.7647176987566812,0.7611308938877254,0.7542291677447837,0.7515546180931104,0.0344525486279873,0.0502778687773303,0.0797544894160773,0.0769355013292551,,,,,-0.0104885310118975,-0.0069017261429417,0.04530194078809,0.029476620638747,1,1,0,0,2.370903086000005,0.4711336480000057,2.8420367340000112,14.557312706999994,0.0507632249999971,null_forced_k3,mc_null_forced_k3_chunk08.csv
0.0,0.75,20300081,624,624.0,624.0,623.0,623.0,,,,,,159,143,4,no_label_changes,0.7737231890609808,0.7735330867706276,0.7595168972216247,0.7613748119838437,0.031251953089801,0.0315810306273991,0.063964570034534,0.0495901797594999,,,,,-0.014206291839356,-0.0140161895490028,0.0327126169447329,0.0323835394071349,1,1,0,0,1.2126750919999978,0.540349956,1.7530250479999978,10.245675480999992,0.0507334189999966,null_forced_k3,mc_null_forced_k3_chunk08.csv
0.0,0.75,20300082,624,197.0,276.0,624.0,624.0,,,,,,182,178,3,no_label_changes,0.8151012773576142,0.8009334164018144,0.7951435262279152,0.8026564592465375,0.0255838231350223,0.042283621290158,0.0822283464543396,0.042709606073325,,,,,-0.0199577511296989,-0.0057898901738991,0.0566445233193172,0.0399447251641815,1,1,0,0,1.2161703120000027,0.4568229420000023,1.672993254000005,14.702376,0.0505039770000053,null_forced_k3,mc_null_forced_k3_chunk08.csv
0.0,0.75,20300083,621,624.0,620.0,560.0,621.0,,,,,,134,126,4,no_label_changes,0.8075091652172445,0.8063509917504851,0.7901452101809677,0.7985663007129064,0.0451244529004198,0.0492579790957726,0.0851407200470372,0.0637928694493367,,,,,-0.0173639550362767,-0.0162057815695173,0.0400162671466174,0.0358827409512646,1,1,0,0,1.268281536999993,0.4858050060000067,1.7540865429999997,14.829706899,0.0515225679999957,null_forced_k3,mc_null_forced_k3_chunk08.csv
0.0,0.75,20300084,584,142.0,574.0,154.0,582.0,,,,,,121,118,3,no_label_changes,0.746196809192979,0.7193975336659333,0.724910733606365,0.7336531368333639,0.0426180354437542,0.065253016671839,0.0976418284972368,0.0798733187939645,,,,,-0.0212860755866139,0.0055131999404317,0.0550237930534825,0.0323888118253977,1,0,0,0,1.1552530489999953,0.3922397169999954,1.5474927659999906,14.838414048999994,0.0507494130000054,null_forced_k3,mc_null_forced_k3_chunk08.csv
0.0,0.75,20300085,624,622.0,624.0,624.0,624.0,,,,,,130,117,5,no_label_changes,0.7902019786156509,0.7903476755184023,0.7716577675108445,0.783645934742216,0.0246589567346043,0.0236622288739447,0.0866427152430966,0.0586754531670186,,,,,-0.0185442111048064,-0.0186899080075578,0.0619837585084922,0.0629804863691518,1,1,0,0,1.2264678180000033,0.5629483060000098,1.789416124000013,10.347745513999996,0.0513911339999992,null_forced_k3,mc_null_forced_k3_chunk08.csv
0.0,0.75,20300086,604,611.0,534.0,604.0,611.0,,,,,,154,144,5,no_label_changes,0.7855304117944546,0.7854088361054526,0.7653117024831264,0.7755892469084931,0.0403583665907308,0.0418583328716475,0.088726339047703,0.081460385005821,,,,,-0.0202187093113281,-0.0200971336223262,0.0483679724569721,0.0468680061760554,1,1,0,0,1.0821330040000134,0.5690963129999886,1.651229317000002,14.633497987999988,0.0511176660000103,null_forced_k3,mc_null_forced_k3_chunk08.csv
0.0,0.75,20300087,624,240.0,319.0,624.0,488.0,,,,,,142,135,2,no_label_changes,0.7706587940417869,0.7583443690329181,0.7549188852362143,0.7579768212531208,0.0550416949579495,0.0652551325224734,0.0785418219645568,0.0768651982119798,,,,,-0.0157399088055726,-0.0034254837967038,0.0235001270066073,0.0132866894420834,1,1,0,0,1.16824609599999,0.2935053449999998,1.46175144099999,14.894792764999975,0.0506370429999947,null_forced_k3,mc_null_forced_k3_chunk08.csv
0.0,0.75,20300088,345,199.0,533.0,624.0,222.0,,,,,,133,124,4,no_label_changes,0.754008956123049,0.7478086400745794,0.7473932607590146,0.7551173750783113,0.0438935386026087,0.0422279435648884,0.0778151762286844,0.0462954542743756,,,,,-0.0066156953640343,-0.0004153793155647,0.0339216376260757,0.035587232663796,1,1,0,0,1.2599088679999966,0.5165297910000106,1.7764386590000072,14.87820224699999,0.0553158109999856,null_forced_k3,mc_null_forced_k3_chunk08.csv
0.0,0.75,20300089,624,624.0,624.0,133.0,622.0,,,,,,136,125,4,no_label_changes,0.7774186777521906,0.7631500250732023,0.7670386359179653,0.7685353864709915,0.0222981981349088,0.0631379608152701,0.060914083957926,0.0533708346938657,,,,,-0.0103800418342253,0.0038886108447629,0.0386158858230171,-0.0022238768573441,1,0,0,1,1.270072290999991,0.4781423850000124,1.7482146760000037,14.663083231000002,0.0502462379999997,null_forced_k3,mc_null_forced_k3_chunk08.csv
0.0,0.75,20300090,624,624.0,624.0,297.0,624.0,,,,,,147,133,3,no_label_changes,0.7607209809592597,0.7562868860566827,0.7507726780142719,0.7504250236934772,0.0291927614429694,0.0404932647979313,0.0563739746619419,0.0523392488356614,,,,,-0.0099483029449877,-0.0055142080424107,0.0271812132189724,0.0158807098640105,1,1,0,0,2.7358127330000173,0.4663296839999873,3.202142417000005,17.074627450999998,0.0548826210000186,null_forced_k3,mc_null_forced_k3_chunk09.csv
0.0,0.75,20300091,597,491.0,624.0,382.0,490.0,,,,,,124,121,3,no_label_changes,0.7905410920483891,0.785778582921769,0.7758401683851016,0.7809285123213561,0.0517962454469538,0.0615758719035477,0.0990911519688958,0.069647531071375,,,,,-0.0147009236632874,-0.0099384145366674,0.0472949065219419,0.037515280065348,1,1,0,0,1.3192509240000163,0.4122618410000029,1.7315127650000193,16.823752014000007,0.054151776999987,null_forced_k3,mc_null_forced_k3_chunk09.csv
0.0,0.75,20300092,624,575.0,624.0,623.0,615.0,,,,,,146,133,4,no_label_changes,0.7647348113074791,0.7639400459047886,0.7528591250046319,0.7562400454384071,0.0168037860575902,0.017765431544955,0.0690536916190267,0.0535774045170342,,,,,-0.0118756863028471,-0.0110809209001566,0.0522499055614365,0.0512882600740717,1,1,0,0,1.3751808910000136,0.5129188859999942,1.888099777000008,11.520928483000006,0.054350200999977,null_forced_k3,mc_null_forced_k3_chunk09.csv
0.0,0.75,20300093,624,624.0,572.0,623.0,624.0,,,,,,162,164,7,no_label_changes,0.7539879503029419,0.7533019657707543,0.7299958771972275,0.7447382381693731,0.0326753791770784,0.0342964283401336,0.1034983031479521,0.0565675658386622,,,,,-0.0239920731057143,-0.0233060885735267,0.0708229239708736,0.0692018748078185,1,1,0,0,1.29366777300001,0.8983653310000079,2.192033104000018,11.916597440000004,0.0556492940000055,null_forced_k3,mc_null_forced_k3_chunk09.csv
0.0,0.75,20300094,623,624.0,622.0,457.0,624.0,,,,,,122,119,3,no_label_changes,0.7696547587309184,0.7669608318675714,0.757014698561639,0.7581438325148089,0.0541130023376712,0.0633948345401708,0.0809371941205011,0.0892940456717096,,,,,-0.0126400601692793,-0.0099461333059323,0.0268241917828298,0.0175423595803303,1,1,0,0,1.4093712549999964,0.4004004299999906,1.809771684999987,16.483285749999993,0.0547954529999969,null_forced_k3,mc_null_forced_k3_chunk09.csv
0.0,0.75,20300095,624,624.0,404.0,624.0,624.0,,,,,,157,140,2,no_label_changes,0.7435023827139764,0.7408137750466295,0.7345597638547998,0.7330313995081315,0.0476740346249862,0.0517902447458844,0.0583254375801632,0.0678299705466278,,,,,-0.0089426188591765,-0.0062540111918296,0.0106514029551769,0.0065351928342788,1,1,0,0,1.4194678339999882,0.345282898999983,1.7647507329999712,11.434627665999985,0.0538929059999873,null_forced_k3,mc_null_forced_k3_chunk09.csv
0.0,0.75,20300096,624,621.0,624.0,242.0,624.0,,,,,,156,148,6,no_label_changes,0.7890642961412347,0.7830891700157082,0.7727118518236161,0.7772426668662354,0.0396926546950662,0.0511166927543077,0.0786572509245556,0.0587065374966773,,,,,-0.0163524443176186,-0.010377318192092,0.0389645962294893,0.0275405581702478,1,1,0,0,1.3708382440000264,0.7400167679999754,2.110855012000002,16.44168328300003,0.0542551879999564,null_forced_k3,mc_null_forced_k3_chunk09.csv
0.0,0.75,20300097,621,624.0,297.0,624.0,590.0,,,,,,124,121,2,no_label_changes,0.8008035995263686,0.7950367251354966,0.7874797456053841,0.7865426615497562,0.0530902447021836,0.0665825404132949,0.0881997305743161,0.0783915934453938,,,,,-0.0133238539209844,-0.0075569795301124,0.0351094858721324,0.0216171901610212,1,1,0,0,1.3886169030000133,0.3022181860000046,1.690835089000018,16.946197728999948,0.0546513340000274,null_forced_k3,mc_null_forced_k3_chunk09.csv
0.0,0.75,20300098,624,213.0,624.0,624.0,623.0,,,,,,119,111,1,global_objective_guard_rejected_sweep,0.7858108443672983,0.7779670694174042,0.7709030405021677,0.7760731575503924,0.0269811974832738,0.0255606825040611,0.0587480128006609,0.0523886191117273,,,,,-0.0149078038651305,-0.0070640289152364,0.031766815317387,0.0331873302965997,1,1,0,0,1.420006500999989,0.2684636629999772,1.6884701639999662,11.804063590999988,0.0606087070000285,null_forced_k3,mc_null_forced_k3_chunk09.csv
0.0,0.75,20300099,453,623.0,624.0,558.0,241.0,,,,,,153,151,3,no_label_changes,0.7549171042991912,0.7529438651074836,0.7494668430801994,0.7483306891559065,0.0497549212577172,0.05933122636337,0.0817490168589099,0.0671645681367443,,,,,-0.0054502612189918,-0.0034770220272841,0.0319940956011927,0.0224177904955399,1,1,0,0,1.408968404999996,0.4853684469999848,1.8943368519999808,16.712881033999963,0.0543056800000272,null_forced_k3,mc_null_forced_k3_chunk09.csv
2.0,0.35,20300000,57,61.0,13.0,12.0,21.0,,0.7962063608924931,0.9822659354517204,0.1206896551724138,0.8938053097345132,119,113,4,no_label_changes,0.2915916816551859,0.1398471694590923,0.1464111450837212,0.1428219483627605,0.1844661805669916,0.1547763011775849,0.065225276253669,0.0167445210379113,0.204134734127338,0.4113562708390388,0.9115012693591972,1.005162422074982,-0.1451805365714646,0.0065639756246289,-0.1192409043133225,-0.0895510249239158,1,0,1,1,2.936449359999997,0.644724158999999,3.5811735189999965,47.64400323899999,0.071252230000006,strong,mc_strong_chunk00.csv
2.0,0.35,20300001,61,114.0,21.0,37.0,37.0,,0.9025168236235568,0.9898693265955232,0.4521739130434782,0.9422222222222224,117,112,3,no_label_changes,0.2656117642447959,0.2009350146149922,0.1447345177102147,0.1436972103226714,0.1821728311245135,0.1706720926999196,0.0609710268843677,0.0152058748739953,0.1978797222417102,0.2788950011597899,0.9374253976206292,0.9991601625268888,-0.1208772465345811,-0.0562004969047775,-0.1212018042401457,-0.1097010658155518,1,1,1,1,1.5498986629999931,0.4787044710000003,2.0286031339999937,30.046363867,0.0719028799999961,strong,mc_strong_chunk00.csv
2.0,0.35,20300002,54,89.0,21.0,37.0,13.0,,0.7940423355449213,0.9898693265955232,0.1875,0.9422222222222224,111,112,5,no_label_changes,0.2407298767445259,0.1478717939622085,0.1479334043273631,0.1461564347594194,0.1831596866835375,0.162870424407991,0.0632017841291217,0.0133019506541436,0.212794073698099,0.3824211347780337,0.9388757814303414,0.9998472008513906,-0.0927964724171628,6.161036515459073e-05,-0.1199579025544157,-0.0996686402788692,1,0,1,1,1.5654061639999952,0.7105739650000089,2.275980129000004,47.29007973100002,0.0708782309999946,strong,mc_strong_chunk00.csv
